model,eval_country,question_id,n_options,tv_distance,js_divergence,entropy_error,std_error,mean_error,top_option_match
ARG_adapter,ARG,Q70,4,0.5699042911459004,0.33609006227999094,-0.5587950360551173,-0.2751571663827927,-0.9689747514381923,0.0
ARG_adapter,ARG,Q71,4,0.3581750076665399,0.2081970098985026,-0.8867283442247037,-0.4146647373466164,-0.2409150711420418,1.0
ARG_adapter,ARG,Q73,4,0.34704781072145485,0.22174247140115946,-0.49677218900316933,-0.23993903547415663,-0.670055991262891,0.0
ARG_adapter,ARG,Q81,4,0.33286217428043285,0.10943830465983322,-0.8836957731068869,-0.42172260867431294,-0.20627451346518333,1.0
ARG_adapter,ARG,Q99,3,0.8878917190439601,0.7317593538232857,0.3768640826376516,0.17816309938440106,1.7097544032621297,0.0
BRA_adapter,BRA,Q101,3,0.201933945099254,0.07080818076071557,0.4579754839411463,0.026327401852096588,0.15127257730546556,1.0
BRA_adapter,BRA,Q103,3,0.029596668776145994,0.008565278532028566,-0.021980442612408613,-0.10860555001334204,-0.03231063191368262,1.0
BRA_adapter,BRA,Q106,10,0.7299572458802428,0.5272227704462376,-1.3783595659044265,-2.78759180079929,0.3137026932200495,0.0
BRA_adapter,BRA,Q107,10,0.5364446212265546,0.34226776090204203,-0.5247004939795099,-2.041799132515425,0.2822806984213351,0.0
BRA_adapter,BRA,Q109,10,0.7115115100784822,0.508447888063535,-0.8843349813717776,-2.3865125893617782,1.4672616027236391,0.0
BRA_adapter,BRA,Q174,2,0.09985528273845748,0.04834205052279598,-0.4590376492399354,-0.2669403750531026,0.09985528273845756,1.0
BRA_adapter,BRA,Q176,10,0.557630138884327,0.36857075315053095,-0.966284248838678,-1.9527394077872722,1.4967405417125823,0.0
BRA_adapter,BRA,Q177,10,0.3004230746138211,0.14811233815220684,-1.6606390060653826,-2.0195552173107414,-1.3877942555314378,1.0
BRA_adapter,BRA,Q178,10,0.5875432496009203,0.35544868764835513,0.4542985949446279,-1.306204329160545,1.8546112831426536,0.0
BRA_adapter,BRA,Q179,10,0.1225171948599684,0.05610396143774973,-0.8713249298696425,-1.2535072375127638,-0.5088927362050579,1.0
BRA_adapter,BRA,Q195,10,0.5656803476528581,0.33958723789618983,-0.21167973293322007,-1.837243142921896,-0.12069763222130181,0.0
BRA_adapter,BRA,Q260,2,0.10404039995173592,0.008018007876670868,-0.047243309609327655,-0.016472370383593116,0.10404039995173564,1.0
BRA_adapter,BRA,Q275,9,0.7990641211505,0.5673043462244476,-1.7281557070624698,-1.0281055277231763,3.037381593779664,0.0
BRA_adapter,BRA,Q288,10,0.6157165912769056,0.4727405339837864,-1.7246089222538439,-1.5765055629961933,1.791046223533252,0.0
BRA_adapter,BRA,Q43,3,0.743327794120235,0.5022527631452689,-1.3917826170800291,-0.7310694007120323,-0.06189254350335438,0.0
BRA_adapter,BRA,Q50,10,0.7214185674471879,0.5331904171600943,-2.340257752412902,-2.303918302030199,-0.14014943056417994,0.0
BRA_adapter,BRA,Q57,2,0.0653977205302283,0.03057884827489131,-0.3404287729175432,-0.21624663944407563,0.0653977205302283,1.0
BRA_adapter,BRA,Q58,4,0.31866407984401035,0.10198333444720634,-0.4429418101385362,-0.24861006006670244,0.1077711635139349,0.0
BRA_adapter,BRA,Q59,4,0.5517549504947756,0.31338266177978186,-1.6605659358495024,-0.7698736370250248,-0.5270534021219233,1.0
BRA_adapter,BRA,Q60,4,0.46664038617864695,0.25176272171677405,-1.4695966991307126,-0.6340894008879453,-0.41070238800241965,1.0
BRA_adapter,BRA,Q61,4,0.48239657126405416,0.32778183967393765,-0.7047812941902221,-0.37253165787375236,-0.8490591974779704,0.0
BRA_adapter,BRA,Q62,4,0.5016395887816414,0.28108999866391055,-1.6161314597580656,-0.7441905781036936,-0.5144537267395051,1.0
BRA_adapter,BRA,Q63,4,0.6103855119181792,0.36479640576480943,-1.5213308084519843,-0.740619998092007,-0.8716404331110779,1.0
BRA_adapter,BRA,Q64,4,0.2992396689221117,0.15094936685878765,-0.5880229843349123,-0.3604782043178387,0.21386731948531512,1.0
BRA_adapter,BRA,Q69,4,0.32300348636360726,0.17422003206964323,-0.8116707184909082,-0.44548461707770004,-0.1326266404534593,1.0
BRA_adapter,BRA,Q70,4,0.3599424611449422,0.209052740132586,-0.8621718778800438,-0.4778089553055045,-0.11040946340617408,1.0
BRA_adapter,BRA,Q71,4,0.7158966583883396,0.48340594610803533,-1.229013051989157,-0.6413000434473279,-0.34755939801456703,0.0
BRA_adapter,BRA,Q73,4,0.6362560357665006,0.4492942019889896,-0.6936473831924369,-0.4035636972637483,-0.624470035611576,0.0
BRA_adapter,BRA,Q81,4,0.3320629997350274,0.1640008953039166,-1.0095132763819024,-0.499705172807134,-0.07212803434499193,1.0
BRA_adapter,BRA,Q99,3,0.142894372799995,0.04738534115555012,0.5212427760431264,0.16981636092059632,0.15134488424596446,1.0
CHN_adapter,CHN,Q101,3,0.883569617508027,0.6915139438019378,1.1303687903275952,0.40976522917756997,1.275599157678654,0.0
CHN_adapter,CHN,Q103,3,0.03281633385090226,0.00238255798398683,0.1360816356620544,0.0651536346238093,0.040907928194345425,1.0
CHN_adapter,CHN,Q106,10,0.6390218098687843,0.39921941928847143,-1.5698200799225261,-1.8649695817349117,-0.4041880903884305,0.0
CHN_adapter,CHN,Q107,10,0.4343762490173448,0.2063691775616016,-0.9879358550150577,-1.3843841263614005,-0.2986912700100497,1.0
CHN_adapter,CHN,Q109,10,0.6454830214071741,0.4679254488632264,-1.1346428404949604,-1.407309913952818,2.110797097936057,0.0
CHN_adapter,CHN,Q174,2,0.25486984738883844,0.14033091953777202,-0.8174836039969954,-0.42541446779319525,0.25486984738883844,1.0
CHN_adapter,CHN,Q176,10,0.5389113147410929,0.3540436325493802,-1.5751993459134095,-1.795070408958436,0.6212022048895474,0.0
CHN_adapter,CHN,Q177,10,0.6292706865710788,0.4081068984511812,-2.736007520252954,-2.1157960506703195,-2.345396109100136,1.0
CHN_adapter,CHN,Q178,10,0.595826928708878,0.33902023164381895,1.3834879595449832,1.5542570340283723,3.4115222068036197,1.0
CHN_adapter,CHN,Q179,10,0.1324068972492593,0.06573005173351709,-0.7943335789590954,-0.8203339966778627,-0.28008152291538346,1.0
CHN_adapter,CHN,Q195,10,0.4306471266646599,0.2493063282356141,-0.7861193133256208,-1.5336410627736083,-2.52421521836403,1.0
CHN_adapter,CHN,Q260,2,0.4100578268013213,0.15897234402338117,-0.580036364504266,-0.22094751720896338,0.4100578268013213,1.0
CHN_adapter,CHN,Q275,9,0.8369584335229032,0.6582263484082852,-2.1008610366097056,-1.654142033438678,3.4396911213268258,0.0
CHN_adapter,CHN,Q288,10,0.5337761110593419,0.34377892445175834,-1.5020509225796472,-1.2174680595361824,1.5181941364171152,0.0
CHN_adapter,CHN,Q43,3,0.8597250556468284,0.6881049616758637,-1.3118931178688475,-0.815777957514685,-0.3613992640518442,0.0
CHN_adapter,CHN,Q50,10,0.6403146122370569,0.4079933306895672,-1.927978409464372,-1.7361623344767447,-0.0823136057771805,0.0
CHN_adapter,CHN,Q57,2,0.35827779437194873,0.20089857427615998,-0.9226973949840055,-0.4362073282153909,-0.3582777943719486,1.0
CHN_adapter,CHN,Q58,4,0.006594986342050458,0.003174898513063173,-0.04119548046136057,-0.029688968642682334,-0.007174378707025975,1.0
CHN_adapter,CHN,Q59,4,0.3136276002369023,0.1665505761249399,-1.2203036555734024,-0.5179690374290737,-0.013038553748295767,1.0
CHN_adapter,CHN,Q60,4,0.22044465773237396,0.09167542147015287,-0.8764161135958953,-0.3307896147734719,-0.020207850961411422,1.0
CHN_adapter,CHN,Q61,4,0.854282802926451,0.6514082338615714,-1.134158812624407,-0.451669689321526,-1.0295218764015406,0.0
CHN_adapter,CHN,Q62,4,0.8013503594576408,0.6074367839424297,-1.4283976047341256,-0.6156185570070006,-1.029793628342701,0.0
CHN_adapter,CHN,Q63,4,0.8351928656058559,0.6530678904320677,-1.4138355465227346,-0.6166171068499935,-1.0890805150135385,0.0
CHN_adapter,CHN,Q64,4,0.5607627581886239,0.2911812499702046,-0.5188974653361105,-0.2299491529929606,-0.810325541838699,0.0
CHN_adapter,CHN,Q69,4,0.32369609253543985,0.10226257862546956,-0.8643731835202232,-0.3608262802497251,0.06805936619271713,1.0
CHN_adapter,CHN,Q70,4,0.3551489233652304,0.13969426701007764,-1.0053781367004542,-0.4072171971406875,0.13959817357355964,1.0
CHN_adapter,CHN,Q71,4,0.807863494706112,0.6262093229730021,-0.6581179959137191,-0.25438942534252096,1.2716371826737163,0.0
CHN_adapter,CHN,Q73,4,0.6138970083704779,0.4252105570780773,-0.4038226340985448,-0.15667189714942126,0.9801974310084081,0.0
CHN_adapter,CHN,Q81,4,0.29460382393649254,0.1413001760481381,-0.9817571186705305,-0.38599737752514035,-0.25923010184046413,1.0
CHN_adapter,CHN,Q99,3,0.8318878839882843,0.5986407885450553,1.1378391326365638,0.3779754148563175,1.1714713430299546,0.0
DEU_adapter,DEU,Q101,3,0.06565350812168756,0.010681910812932438,0.11615541347366176,-0.038965167776165766,0.01462163684584028,1.0
DEU_adapter,DEU,Q103,3,0.017173931808290455,0.001147174407982847,-0.08822156404399767,-0.06064425007315005,-0.025923227274661606,1.0
DEU_adapter,DEU,Q106,10,0.622514283084825,0.3799748629780787,-1.708209642320391,-1.8218833989808076,-0.31832816883092274,1.0
DEU_adapter,DEU,Q107,10,0.3635577213850357,0.16061161946024421,-0.5684012998634764,-0.8583582894062483,0.6498506254502638,0.0
DEU_adapter,DEU,Q109,10,0.6660548731808623,0.47288527707538075,-1.2725926581420914,-1.4390921302135102,1.8511240601496501,0.0
DEU_adapter,DEU,Q174,2,0.5555029599586743,0.34722443119783264,-0.9623824754362329,-0.44373940728604866,0.5555029599586743,0.0
DEU_adapter,DEU,Q176,10,0.6088654057047421,0.42761333445539995,-1.4494327549143973,-2.0601405654538727,-0.5423854663339354,0.0
DEU_adapter,DEU,Q177,10,0.16035132849830858,0.07981528660313678,-0.23336909072780365,0.21484181638861233,0.1025999342407562,1.0
DEU_adapter,DEU,Q178,10,0.8500241281046553,0.678135416941116,0.5889684732033429,-0.39938289550199535,3.5718412978940224,0.0
DEU_adapter,DEU,Q179,10,0.09898673154736017,0.061803294706945774,0.16838153775720988,0.6265628653016683,0.27493112616094106,1.0
DEU_adapter,DEU,Q195,10,0.7909937420210804,0.5981674251326652,-0.02591305403386457,-1.481624298094335,2.581394514685962,0.0
DEU_adapter,DEU,Q260,2,0.04843304538841589,0.0017026030925849332,-0.010638538809841669,-0.0036920610033199797,0.04843304538841564,1.0
DEU_adapter,DEU,Q275,9,0.8361244639465957,0.6155586044700041,-1.9963877897607427,-1.3707698991138724,1.9068831057571929,0.0
DEU_adapter,DEU,Q288,10,0.39320951383114927,0.17779293580097358,-1.0933099568776958,-0.8722145843709546,0.6346608781190017,0.0
DEU_adapter,DEU,Q43,3,0.8392474919314801,0.6241497337333818,-1.2446531496998159,-0.7693146325151257,0.07672520620009982,0.0
DEU_adapter,DEU,Q50,10,0.6458573629756067,0.4997692213969251,-1.8512096797602131,-1.6614332391801496,-0.9813597896034487,0.0
DEU_adapter,DEU,Q57,2,0.4581891476232727,0.2738207317026481,-0.9806881259610681,-0.4619814686727087,0.45818914762327245,1.0
DEU_adapter,DEU,Q58,4,0.7758815330352898,0.5045627029088854,-0.1877014012122955,-0.12495156853222972,0.7734238104394078,0.0
DEU_adapter,DEU,Q59,4,0.2665496635164849,0.10397754669262793,-0.9475804036347893,-0.36192794854066185,0.007165018920245458,1.0
DEU_adapter,DEU,Q60,4,0.28223364212115015,0.12204043274240411,-0.8648219181980066,-0.3385638187762811,0.21629563107503125,1.0
DEU_adapter,DEU,Q61,4,0.5041342070176149,0.2286255375668318,-0.878733810636524,-0.34071139895043223,-0.6574717631203022,0.0
DEU_adapter,DEU,Q62,4,0.37392850130431515,0.16415088376512538,-1.1481953212063283,-0.4648094938646037,-0.3603702002681515,1.0
DEU_adapter,DEU,Q63,4,0.35887791954371107,0.1519084786635121,-1.1172702475081417,-0.45006121621076717,-0.3296419625414124,1.0
DEU_adapter,DEU,Q64,4,0.21286508795794057,0.08212332242836248,-0.4826740795642064,-0.24979168467969814,-0.28102920642865836,0.0
DEU_adapter,DEU,Q69,4,0.2468583159472879,0.13602180582004225,-0.3853025167619133,-0.15796954139700392,0.40124102477182855,1.0
DEU_adapter,DEU,Q70,4,0.2280255812577444,0.1051002883666859,-0.5723856351668555,-0.24715008147297002,0.25631588875155265,1.0
DEU_adapter,DEU,Q71,4,0.4239161832887217,0.16756101907744353,-0.9657623139707372,-0.3832938439484531,0.22994027761792069,1.0
DEU_adapter,DEU,Q73,4,0.22428091835527225,0.06942078660025347,-0.5817183613859285,-0.24189217911385563,0.050681729173594814,1.0
DEU_adapter,DEU,Q81,4,0.19129813272856105,0.0678195647372562,-0.6566014336597719,-0.2586056043800863,-0.037225625212309765,1.0
DEU_adapter,DEU,Q99,3,0.02703643075843953,0.003015588386596911,0.04679813986633796,-0.032357800766353195,-0.004348692842607721,1.0
EGY_adapter,EGY,Q101,3,0.7894570573138193,0.5307630899611544,1.1178189772987195,0.4000612207975847,1.2188302177580193,0.0
EGY_adapter,EGY,Q103,3,0.20701703979675265,0.10320632647114297,0.9083553933743501,0.5936641683200596,0.33545123779825187,1.0
EGY_adapter,EGY,Q106,10,0.7839162935470543,0.5805878367340949,-1.457659557375546,-2.2529737867840254,-1.4168273277861125,0.0
EGY_adapter,EGY,Q107,10,0.596869538574828,0.3435931057551395,-0.7690590731882634,-1.672204646435813,-1.3242396339144644,0.0
EGY_adapter,EGY,Q109,10,0.7548268063255171,0.5829405676592813,-0.7280527875424196,-1.202386810256792,2.7421062072713114,0.0
EGY_adapter,EGY,Q174,2,0.5051879137277264,0.3103017625936094,-0.9855950164305961,-0.46400394306176385,0.5051879137277266,0.0
EGY_adapter,EGY,Q176,10,0.5818805574155437,0.3552315087985217,-1.2745099698662934,-1.7936773614603725,1.1249119718434253,0.0
EGY_adapter,EGY,Q177,10,0.28219372817872346,0.1421411209225073,-1.4633927142734018,-0.860483155175953,-0.7059464259515713,1.0
EGY_adapter,EGY,Q178,10,0.8130521331366012,0.6225503575822894,1.396572225064674,0.6798497633121667,4.408698490057176,0.0
EGY_adapter,EGY,Q179,10,0.04279416928270438,0.02004967864970971,-0.26887978165061543,-0.04978404259997171,-0.04724078378105623,1.0
EGY_adapter,EGY,Q195,10,0.5337709242508527,0.31814547081178784,-0.48814284324179935,-1.3482080429409085,-1.9213481223412927,0.0
EGY_adapter,EGY,Q260,2,0.26951257375979726,0.05636237957576998,-0.19104350912533152,-0.0678491671681618,0.2695125737597972,0.0
EGY_adapter,EGY,Q275,9,0.8303071081422041,0.634048450601821,-2.1758357442335976,-1.7943085420947504,3.3824122316830834,0.0
EGY_adapter,EGY,Q288,10,0.3321152666994386,0.16807927786772286,-1.0899126182064232,-0.7586807466739778,0.8184609934193272,1.0
EGY_adapter,EGY,Q43,3,0.9415965785845597,0.8431607978132828,-0.3375097805606021,-0.3462413036869546,-0.8592354018974147,0.0
EGY_adapter,EGY,Q50,10,0.71329304179509,0.4801438716025227,-1.9231707991940725,-1.8271755312300755,1.608240136042018,0.0
EGY_adapter,EGY,Q57,2,0.8005601090161627,0.5354863961078119,0.1672354899872469,0.07077885311782639,-0.8005601090161629,0.0
EGY_adapter,EGY,Q58,4,0.2573655190827637,0.08605245957617563,0.5205165952770068,0.17242146869881847,0.24444895780966136,1.0
EGY_adapter,EGY,Q59,4,0.47618545532169804,0.24872336862069755,-1.3344702486647426,-0.5768987474381921,0.1862327976181497,1.0
EGY_adapter,EGY,Q60,4,0.4244425401428134,0.16599446291616723,-0.8227522839751339,-0.3482580347806289,0.18263128466246492,0.0
EGY_adapter,EGY,Q61,4,0.7714759546839384,0.5232439739961846,-1.267973442291989,-0.5148146372632445,-1.0516682845673668,0.0
EGY_adapter,EGY,Q62,4,0.5454078801210699,0.32747618953603364,-1.6155428756875512,-0.7058926575847245,-0.5379113767569079,1.0
EGY_adapter,EGY,Q63,4,0.8103873973557885,0.6094528849291636,-1.449870788576528,-0.6287011721835171,-1.1502373234914294,0.0
EGY_adapter,EGY,Q64,4,0.32408116667361175,0.11028935033814492,-0.4852725049264033,-0.30919624686006564,0.2582390042064904,1.0
EGY_adapter,EGY,Q73,4,0.5554262683833022,0.36642390575647177,-0.3072197184779477,-0.1658302499391242,-0.8536691708121791,0.0
EGY_adapter,EGY,Q81,4,0.44319150684327063,0.21855823113581113,-1.2381334263445634,-0.6120037189871481,-0.5570772748617112,1.0
EGY_adapter,EGY,Q99,3,0.8142396935085972,0.6144622934673833,1.4352353963855247,0.6549531529859344,1.2888006267260244,0.0
GBR_adapter,GBR,Q101,3,0.8176114759794433,0.5978246654005368,-0.9187761645447845,-0.5119242514328575,1.535066128352619,0.0
GBR_adapter,GBR,Q103,3,0.7360645625459015,0.471663767022266,0.24630542219039075,0.21823138474909298,1.4626805859278742,0.0
GBR_adapter,GBR,Q106,10,0.6528313257190838,0.4274612143728583,-1.644428749844291,-2.0252807044763026,-0.5438564110893092,0.0
GBR_adapter,GBR,Q107,10,0.3116778064337642,0.16511407803121061,-0.7384176815049632,-1.0296589389460324,0.2345065545186218,0.0
GBR_adapter,GBR,Q109,10,0.5341637978906906,0.3593120348781819,-1.0848329204545757,-1.1456128584355358,1.547524123716956,0.0
GBR_adapter,GBR,Q176,10,0.5425141569970025,0.3697856858464943,-1.3607784579813442,-1.7458822665176679,-0.1287848790506958,0.0
GBR_adapter,GBR,Q177,10,0.2810657941711434,0.10050825236926156,0.49528989786445976,0.5480624238249574,0.9530958792789654,1.0
GBR_adapter,GBR,Q178,10,0.7476445322850037,0.5501839776952662,0.019987217339021868,-0.7657652471390382,3.27540282860604,0.0
GBR_adapter,GBR,Q179,10,0.23903595099024566,0.09433184612407403,0.5617190666934448,0.7649313832711782,0.8251160590447859,1.0
GBR_adapter,GBR,Q195,10,0.6004528650855177,0.401874000195978,-0.9203680090630675,-1.949999063446439,0.9538600776964872,0.0
GBR_adapter,GBR,Q260,2,0.1336081275510987,0.013301721253509272,-0.0662388426427154,-0.023143555087723255,0.13360812755109874,1.0
GBR_adapter,GBR,Q275,9,0.6881128005441773,0.5025640471369716,-1.7712041338407196,-1.398706569975525,2.057465486809633,0.0
GBR_adapter,GBR,Q288,10,0.6053199389613982,0.415923484220173,-1.7021934708238564,-1.5739198908389969,0.10268935314866035,0.0
GBR_adapter,GBR,Q43,3,0.5905891583300822,0.33535947246860576,-1.2845762593933694,-0.5685779742541671,0.21556974253584427,0.0
GBR_adapter,GBR,Q50,10,0.6400376669358235,0.3974604810120907,-1.9439517818350984,-1.6666903574177145,0.010814394586445175,1.0
GBR_adapter,GBR,Q57,2,0.5320534951991247,0.31852468126153477,-0.9376969634172543,-0.4169608440646539,-0.5320534951991249,0.0
GBR_adapter,GBR,Q58,4,0.09146721432469218,0.016550364700404274,0.020703706308151326,-0.03798994323460492,0.04775759058166007,1.0
GBR_adapter,GBR,Q59,4,0.3165424671403304,0.1270520040444415,-1.0912241783002572,-0.44430807633478864,0.007392692018356906,1.0
GBR_adapter,GBR,Q60,4,0.22917495336935906,0.04574920212918876,-0.2681802907652686,-0.09782103310907819,0.18061745156220899,0.0
GBR_adapter,GBR,Q61,4,0.4384963406331227,0.20411840967821887,-1.1597556988069444,-0.47263933527187696,-0.49846599308307926,1.0
GBR_adapter,GBR,Q62,4,0.26338982207488665,0.11434325285571537,-1.0648686156069067,-0.44127895137525763,-0.04177101181859322,1.0
GBR_adapter,GBR,Q63,4,0.22836280124915015,0.08851695995314389,-0.9438860398235203,-0.39395163780653686,-0.017505251935686417,1.0
GBR_adapter,GBR,Q64,4,0.2679804531162939,0.0972054978829375,-0.46657406295936976,-0.25080473770883216,-0.40169154633637083,0.0
GBR_adapter,GBR,Q69,4,0.24159032445004025,0.061392698198341464,-0.6271842764003073,-0.2811439438638413,-0.1231122609524582,1.0
GBR_adapter,GBR,Q70,4,0.2711367244287415,0.07544302583418655,-0.7218926092717154,-0.3199691497940351,-0.18916668805964232,1.0
GBR_adapter,GBR,Q71,4,0.32496154941030825,0.1825335983182819,-0.8765872666472809,-0.37628834112913156,-0.23827925776142056,1.0
GBR_adapter,GBR,Q73,4,0.31630727861417696,0.17390176157779813,-0.49203333820626094,-0.21925897615216272,-0.5463414422998714,0.0
GBR_adapter,GBR,Q81,4,0.28059152134749954,0.10150851347013844,-0.8050797252059605,-0.3290439130879213,-0.2071081924002507,1.0
GBR_adapter,GBR,Q99,3,0.9391761239995978,0.815259886880139,-0.5855302699028595,-0.3165150086082784,1.7983879050840357,0.0
GRC_adapter,GRC,Q101,3,0.014869949862194275,0.005485023916396072,-0.03370336461088891,-0.0867851587442352,-0.016485937979881397,1.0
GRC_adapter,GRC,Q103,3,0.01827477279683094,0.0025686790188613395,-0.11426919589228268,-0.09261064627290666,-0.026323475965821894,1.0
GRC_adapter,GRC,Q106,10,0.5697580237874068,0.3486808909601974,-1.3820515270013758,-1.5855231062123365,0.37512183738097526,1.0
GRC_adapter,GRC,Q107,10,0.499833215152073,0.29173142965408216,-0.5656544414873808,-0.6291789010819924,2.255661080150942,0.0
GRC_adapter,GRC,Q109,10,0.6260620740258263,0.39101025041424287,-1.2907169742429496,-1.4759392932301827,1.3918701423905127,1.0
GRC_adapter,GRC,Q174,2,0.1383207057513698,0.054166673249085695,-0.5173711144012711,-0.24896036784560416,0.13832070575136957,1.0
GRC_adapter,GRC,Q176,10,0.40879987522307193,0.19599652818005847,-1.048766248192794,-1.1734447488070099,-0.13634426160534385,0.0
GRC_adapter,GRC,Q177,10,0.2744311728355206,0.1474140971492478,-1.4109558304299417,-0.9660003302872802,-0.5980972761457488,1.0
GRC_adapter,GRC,Q178,10,0.2820536087111394,0.11298076930734839,-0.7424577664413323,0.47163258510317174,-0.059629269143023134,1.0
GRC_adapter,GRC,Q179,10,0.05953472654112685,0.027203225446176555,-0.4116347447914492,-0.3502166813413825,-0.12127725226880082,1.0
GRC_adapter,GRC,Q195,10,0.7369985947603528,0.48561984750320664,-0.06524842242376083,-0.8417042861457262,2.5711251249807545,0.0
GRC_adapter,GRC,Q260,2,0.0851799211362902,0.0052415261764972056,-0.003950908213933402,-0.0013710048455747303,-0.08517992113629025,0.0
GRC_adapter,GRC,Q275,9,0.6468659277635057,0.37990001214112457,-1.2781903753105,-0.5304045430511446,2.4922377537153535,0.0
GRC_adapter,GRC,Q288,10,0.4229766369136733,0.2378300468883333,-0.8817929577031611,-0.8032372447275823,1.3368873790644793,0.0
GRC_adapter,GRC,Q43,3,0.20610723823592647,0.07412996227347031,-0.09555925894875172,-0.23722813796298958,0.1802051648680063,1.0
GRC_adapter,GRC,Q50,10,0.5812502969111762,0.33603842951601814,-1.6469528641482005,-1.5175646352325116,0.5357918703218445,0.0
GRC_adapter,GRC,Q57,2,0.08491129264655642,0.042503351191924985,-0.4158725971780317,-0.2603901860992983,0.0849112926465565,1.0
GRC_adapter,GRC,Q58,4,0.8402090770755256,0.6131861157200307,0.9476632213940157,0.337426802005886,1.1826585147683133,0.0
GRC_adapter,GRC,Q59,4,0.28163998467577817,0.09322324217101495,-0.47827603418278297,-0.23931328871046575,0.36799162100629035,0.0
GRC_adapter,GRC,Q60,4,0.22989941181348617,0.1098892815187539,-0.2525972997578654,-0.12465105845222402,0.43854858456124224,1.0
GRC_adapter,GRC,Q61,4,0.3900074755067876,0.20471388287588693,-0.7368079852872231,-0.2910258690423972,-0.4131570312162762,1.0
GRC_adapter,GRC,Q62,4,0.25126097704529016,0.09621591888249678,-0.25781513617666674,-0.14010116288238028,-0.45168764101334746,1.0
GRC_adapter,GRC,Q63,4,0.2871420547022357,0.13078745681776377,-0.3837885613383314,-0.18994744911134454,-0.4815558752174156,1.0
GRC_adapter,GRC,Q64,4,0.5159874043053005,0.23815149629256754,-0.7282080179819721,-0.3739779470393817,0.7618978577799513,0.0
GRC_adapter,GRC,Q69,4,0.6344454781334536,0.33047624855950075,-1.0160122696003153,-0.424899103007727,0.7238226758638491,0.0
GRC_adapter,GRC,Q70,4,0.5731906020607955,0.26799877013506845,-1.0551304824785117,-0.44090509495932484,0.502564952173683,0.0
GRC_adapter,GRC,Q71,4,0.5765019478506583,0.3191016427997,-1.172836353853232,-0.5104169556450965,-0.3538398287875282,0.0
GRC_adapter,GRC,Q73,4,0.5107275664562855,0.2498935737985733,-1.0048560276961045,-0.42081433698874454,-0.3150897934064476,0.0
GRC_adapter,GRC,Q81,4,0.40372210751345,0.1398994356071359,-0.8278097624038961,-0.35461413463713565,0.27910735132461095,0.0
GRC_adapter,GRC,Q99,3,0.009241915902115006,0.001730157674927105,-0.00046026879085814265,-0.034879745535895096,-0.003595055636215802,1.0
IDN_adapter,IDN,Q101,3,0.4594329374801424,0.17355543151092134,0.15802313534186263,-0.1279083631297444,0.6569224714694551,0.0
IDN_adapter,IDN,Q103,3,0.0344371996864866,0.002052955608801435,0.09686726754181496,0.06979224429738473,0.06816976658937685,1.0
IDN_adapter,IDN,Q106,10,0.7627644621117592,0.5485869078419596,-1.4676560317343252,-2.2227632607930468,-1.478618369399575,0.0
IDN_adapter,IDN,Q107,10,0.6027506834051853,0.35389272565581076,-0.7404301997864167,-1.625689831057176,-1.5611211222440575,0.0
IDN_adapter,IDN,Q109,10,0.6704647138277922,0.47924313767548343,-1.3844172862313406,-2.296085292947824,0.8385305900139519,0.0
IDN_adapter,IDN,Q174,2,0.42721748709701135,0.25103890845516164,-0.9710120331356578,-0.45904737914756893,0.42721748709701135,1.0
IDN_adapter,IDN,Q176,10,0.5764914835534237,0.3615921579499921,-1.3115479110380754,-1.9985971894721268,0.6966740086240852,0.0
IDN_adapter,IDN,Q177,10,0.5880054414596655,0.36141567485446446,-2.600147579805796,-2.061443779180263,-2.263764469970796,1.0
IDN_adapter,IDN,Q178,10,0.7076380800330745,0.45473672675359156,0.40305575057615606,-0.7089911672382767,3.2019185802682566,0.0
IDN_adapter,IDN,Q179,10,0.22982964540550538,0.11720643853447078,-1.280947503623389,-1.0949951153440827,-0.5645765343346858,1.0
IDN_adapter,IDN,Q195,10,0.5797099144556557,0.3050162722884414,-0.21290161620873516,-1.2488731269093662,1.2920949424872568,0.0
IDN_adapter,IDN,Q260,2,0.25144060279682523,0.04960849015341104,-0.19657046219824081,-0.06985033486046277,0.25144060279682523,1.0
IDN_adapter,IDN,Q275,9,0.9303398441107256,0.8087656465555195,-2.217070839459254,-1.3810391338077783,3.958532921255375,0.0
IDN_adapter,IDN,Q288,10,0.5653206733053747,0.4025909609979486,-1.671238680194281,-1.7620451429069037,1.4612399993065646,0.0
IDN_adapter,IDN,Q43,3,0.8818732420907366,0.6916067570587461,-1.1444461497550595,-0.787576447659651,-0.0350645926495563,0.0
IDN_adapter,IDN,Q50,10,0.7123660932427989,0.49308907635520166,-1.939582893666745,-2.135949428235336,-0.1859764399173125,0.0
IDN_adapter,IDN,Q57,2,0.8310962250270026,0.5921194328270957,0.26575234899712763,0.11758123629940176,-0.8310962250270026,0.0
IDN_adapter,IDN,Q58,4,0.0660104822808127,0.024132808257397075,-0.16497636977772512,-0.1024664156495208,-0.024202780327810647,1.0
IDN_adapter,IDN,Q59,4,0.48990198185262485,0.2630551848501387,-1.4417573833002901,-0.5980044760537143,-0.32642258748584574,1.0
IDN_adapter,IDN,Q60,4,0.4852213211207664,0.3025747112240126,-1.1706012703114164,-0.4953849154723573,-0.6440373048649699,1.0
IDN_adapter,IDN,Q61,4,0.8782842248341087,0.6981365033758735,-1.1213789939888388,-0.4973739670189824,-1.3581105131900557,0.0
